body,task,disturbance,seed,controller,success,workflow_completed,stage_pass_rate,final_relation_error,final_object_error,final_object_speed,deadline_steps,steps_used,recoveries,localized_failure,exception_type,contract_hash,min_joint_limit_margin,final_min_jacobian_singular_value,energy,reflex_steps,predictive_checks,predictive_rejections,predictive_accepts,push_stage_reached,push_stage_sensed_stable,observer_checks,observer_rejections,observer_accepts,push_steps,push_torque_saturation_fraction,push_contact_fraction,push_contact_losses,push_progress,push_mean_tangent_force,push_min_jacobian_singular_value,push_min_joint_limit_margin
arm5_posture_shifted,push_to_zone,latency_load,23004,v2_no_mass,True,True,1.0,0.006356055057012714,0.006356055057012714,0.0001437690632450344,720,720,0,False,,2ebd5a46a509772b,0.809725256595283,0.2441188469574822,38.64546263467313,0,0,0,0,True,True,46,9,37,201,0.0,0.6517412935323383,32,0.22372873411637642,1.0051085383058114,0.24012408537914476,0.5937211001860798
arm5_posture_shifted,push_to_zone,latency_load,23005,v2_no_mass,True,True,1.0,0.007667999616872913,0.007667999616872913,3.202821406264179e-05,720,720,0,False,,2ebd5a46a509772b,0.7769542709086776,0.23854325274769125,37.19536440405653,0,0,0,0,True,True,43,14,29,204,0.0,0.7303921568627451,35,0.23421207463682267,0.9038691263390461,0.23365941076165325,0.6091973319030437
arm5_posture_shifted,push_to_zone,latency_load,23006,v2_no_mass,True,True,1.0,0.022441850328492857,0.022441850328492857,0.0006185467457370729,720,720,0,False,,2ebd5a46a509772b,0.7423680356316686,0.23644691920800573,35.3355795639099,0,0,0,0,True,True,42,11,31,182,0.0,0.7307692307692307,28,0.19672359894564329,0.879881448904918,0.23199479594206887,0.5592950501948519
arm5_posture_shifted,push_to_zone,latency_load,23007,v2_no_mass,True,True,1.0,0.028145301506313836,0.028145301506313836,0.0012736258182008474,720,720,0,False,,2ebd5a46a509772b,0.8148227993786623,0.2428867542184339,36.953777935138945,0,0,0,0,True,True,48,7,41,317,0.0,0.7823343848580442,44,0.29616595643191895,0.9752057990199037,0.24192265232842863,0.6097552390530767
arm5_posture_shifted,push_to_zone,latency_load,23008,v2_no_mass,True,True,1.0,0.01653136432360938,0.01653136432360938,9.68404432236557e-05,720,720,0,False,,2ebd5a46a509772b,0.7879079818955388,0.24393481207622084,35.15460841900226,0,0,0,0,True,True,35,9,26,199,0.0,0.7286432160804021,30,0.21820083722933933,0.9222864405397955,0.24189800809492643,0.5970806170006471
arm5_posture_shifted,push_to_zone,latency_load,23009,v2_no_mass,False,False,0.3333333333333333,0.31718019593502117,0.31718019593502117,0.01468116078717786,720,213,0,True,stage_timeout,2ebd5a46a509772b,0.5783970163000038,0.2781763162524837,31.340193091299916,0,0,0,0,False,False,54,13,41,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_posture_shifted,push_to_zone,latency_load,23010,v2_no_mass,False,False,0.3333333333333333,0.3317927441409947,0.3317927441409947,0.010519659731203763,720,215,0,True,stage_timeout,2ebd5a46a509772b,0.6552207920152862,0.2847633010564731,32.40430687371239,0,0,0,0,False,False,49,10,39,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_posture_shifted,push_to_zone,latency_load,23011,v2_no_mass,True,True,1.0,0.02220203004233009,0.02220203004233009,0.0011398956190101592,720,720,0,False,,2ebd5a46a509772b,0.8387018620652658,0.24952468730998476,37.39231402551088,0,0,0,0,True,True,62,15,47,204,0.0,0.7107843137254902,35,0.2164973382952347,0.9519864876414416,0.2488607059714567,0.6583072426963259
arm5_posture_shifted,push_to_zone,latency_load,23012,v2_no_mass,True,True,1.0,0.020346888774655302,0.020346888774655302,0.001455630584308903,720,720,0,False,,2ebd5a46a509772b,0.779931629969671,0.23926781551332174,35.81233331550418,0,0,0,0,True,True,47,11,36,247,0.0,0.7489878542510121,35,0.2809079060585784,0.9462344250356616,0.23610482642048594,0.6032653640469667
arm5_posture_shifted,push_to_zone,latency_load,23013,v2_no_mass,True,True,1.0,0.01909048583871854,0.01909048583871854,0.0019235719762102311,720,720,0,False,,2ebd5a46a509772b,0.742161272241737,0.23572577456759639,35.46362642403534,0,0,0,0,True,True,66,20,46,260,0.0,0.8,36,0.2718711883089837,0.8994557566406766,0.23308233510519624,0.5880425549789674
arm5_posture_shifted,push_to_zone,latency_load,23014,v2_no_mass,True,True,1.0,0.016154781383438357,0.016154781383438357,4.058843746449854e-05,720,720,0,False,,2ebd5a46a509772b,0.7558566589606204,0.23670790411816167,36.45995810902977,0,0,0,0,True,True,36,12,24,186,0.0,0.7956989247311828,25,0.1775437032576599,1.0148813858883645,0.23114380407834112,0.5436507453976707
arm5_posture_shifted,push_to_zone,latency_load,23015,v2_no_mass,True,True,1.0,0.009408920814856067,0.009408920814856067,0.003899804720243491,720,720,0,False,,2ebd5a46a509772b,0.8089032139852188,0.24570926793362297,37.31466910117354,0,0,0,0,True,True,70,15,55,176,0.0,0.6704545454545454,25,0.20605286860740293,0.9452288929426792,0.24308965813976016,0.6106010697567594
arm5_posture_shifted,push_to_zone,latency_load,23016,v2_no_mass,True,True,1.0,0.009016148480150754,0.009016148480150754,0.00013528311531617736,720,720,0,False,,2ebd5a46a509772b,0.7911981092690272,0.2422776655451888,38.40656111856245,0,0,0,0,True,True,40,9,31,157,0.0,0.7133757961783439,20,0.16809586147501132,1.0323873976926683,0.23826522816144904,0.5944821627420942
arm5_posture_shifted,push_to_zone,latency_load,23017,v2_no_mass,True,True,1.0,0.00633941726305309,0.00633941726305309,0.00033432763876422867,720,720,0,False,,2ebd5a46a509772b,0.8222665998268885,0.2440286571699906,36.20834589528591,0,0,0,0,True,True,45,11,34,178,0.0,0.6910112359550562,30,0.20939266910025736,0.936620798171783,0.23953243150768588,0.6102843471002481
arm5_posture_shifted,push_to_zone,latency_load,23018,v2_no_mass,True,True,1.0,0.00790394568365741,0.00790394568365741,0.0014991606249491402,720,720,0,False,,2ebd5a46a509772b,0.7395801806440678,0.23955476260726036,36.816507490549284,0,0,0,0,True,True,31,7,24,165,0.0,0.7575757575757576,23,0.17923579071788542,1.0191480982173047,0.23713195155036487,0.5590171237044537
arm5_posture_shifted,push_to_zone,latency_load,23019,v2_no_mass,False,False,0.3333333333333333,0.33183157582034206,0.33183157582034206,0.02173612270973994,720,215,0,True,stage_timeout,2ebd5a46a509772b,0.568274162842294,0.27649097156764074,32.31199287268283,0,0,0,0,False,False,51,13,38,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_posture_shifted,push_to_zone,latency_load,23020,v2_no_mass,False,False,0.3333333333333333,0.326016357940984,0.326016357940984,0.01500129394645406,720,212,0,True,stage_timeout,2ebd5a46a509772b,0.5905088199260295,0.27915529079696627,31.644692076556094,0,0,0,0,False,False,53,10,43,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_posture_shifted,push_to_zone,latency_load,23021,v2_no_mass,True,True,1.0,0.006489374433012042,0.006489374433012042,0.00043534737344523865,720,720,0,False,,2ebd5a46a509772b,0.8111813046014209,0.24648280417089236,38.48139649954797,0,0,0,0,True,True,54,15,39,212,0.0,0.6462264150943396,32,0.26536750465827125,0.7698773666414784,0.24391272096229155,0.6266818919559412
arm5_posture_shifted,push_to_zone,latency_load,23022,v2_no_mass,True,True,1.0,0.008059455871843714,0.008059455871843714,0.0012756054298360944,720,720,0,False,,2ebd5a46a509772b,0.7530107805502162,0.2358012043976376,37.42695706385972,0,0,0,0,True,True,47,12,35,230,0.0,0.7521739130434782,34,0.25112791625429454,1.0550690918431156,0.23237222433291946,0.6288344247709512
arm5_posture_shifted,push_to_zone,latency_load,23023,v2_no_mass,False,False,0.6666666666666666,0.02196838567902662,0.02196838567902662,0.005993475232387277,720,415,0,True,false_terminal_accept,2ebd5a46a509772b,0.8167957776396415,0.2479528232337961,35.755076690698424,0,0,0,0,True,True,58,11,47,212,0.0,0.7169811320754716,34,0.24419966491978454,0.9587304513024337,0.2481021666113127,0.6432226715663796
arm5_posture_shifted,push_to_zone,latency_load,23024,v2_no_mass,True,True,1.0,0.0060296794503125655,0.0060296794503125655,0.0009085943748748366,720,720,0,False,,2ebd5a46a509772b,0.8166996754848785,0.24686337676914785,38.51106125927012,0,0,0,0,True,True,54,8,46,267,0.0,0.7191011235955056,39,0.3069197757323785,1.023404489472448,0.24529856503355352,0.6350332681013215
arm5_posture_shifted,push_to_zone,severe,23001,v2_no_mass,False,False,0.0,0.23942380666058974,0.23942380666058974,0.14604943347587163,720,135,0,True,stage_timeout,2ebd5a46a509772b,0.7481497518075222,0.2859018579366178,149.5025540347485,0,0,0,0,False,False,0,0,0,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_posture_shifted,push_to_zone,severe,23002,v2_no_mass,False,False,0.0,0.3528703460597606,0.3528703460597606,0.13942933480558298,720,135,0,True,stage_timeout,2ebd5a46a509772b,0.7311484866609521,0.28357851989419613,148.98009715015493,0,0,0,0,False,False,0,0,0,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_posture_shifted,push_to_zone,severe,23003,v2_no_mass,False,False,0.0,0.2595857168548908,0.2595857168548908,6.873958663997831e-08,720,135,0,True,stage_timeout,2ebd5a46a509772b,0.7604233584728397,0.28241265613456185,150.8374931039755,0,0,0,0,False,False,0,0,0,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_posture_shifted,push_to_zone,severe,23004,v2_no_mass,False,False,0.0,0.7021538750131789,0.7021538750131789,0.5832569460439266,720,135,0,True,stage_timeout,2ebd5a46a509772b,0.7873932597655999,0.28465153881866273,150.58975405688795,0,0,0,0,False,False,0,0,0,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_posture_shifted,push_to_zone,severe,23005,v2_no_mass,False,False,0.0,0.281441879920414,0.281441879920414,0.0978756590888747,720,135,0,True,stage_timeout,2ebd5a46a509772b,0.7628241767340862,0.28446984058379765,151.00324017498414,0,0,0,0,False,False,0,0,0,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_posture_shifted,push_to_zone,severe,23006,v2_no_mass,False,False,0.0,0.498433768769181,0.498433768769181,0.33207666700748145,720,135,0,True,stage_timeout,2ebd5a46a509772b,0.7454149236144731,0.28388644020898496,148.85676915258955,0,0,0,0,False,False,0,0,0,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_posture_shifted,push_to_zone,severe,23007,v2_no_mass,False,False,0.0,0.7257743296042622,0.7257743296042622,0.5948757010531304,720,135,0,True,stage_timeout,2ebd5a46a509772b,0.8189628381672818,0.2849952750374011,154.12018689218084,0,0,0,0,False,False,0,0,0,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_posture_shifted,push_to_zone,severe,23008,v2_no_mass,False,False,0.0,0.6408622345576915,0.6408622345576915,0.5075545506683383,720,135,0,True,stage_timeout,2ebd5a46a509772b,0.7656592698437739,0.2814543684223982,148.16416238655617,0,0,0,0,False,False,0,0,0,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_posture_shifted,push_to_zone,severe,23009,v2_no_mass,False,False,0.0,0.2589584787254182,0.2589584787254182,0.0911614685398776,720,135,0,True,stage_timeout,2ebd5a46a509772b,0.7361959337160338,0.28143287565083824,148.35993633134575,0,0,0,0,False,False,0,0,0,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_posture_shifted,push_to_zone,severe,23010,v2_no_mass,False,False,0.0,0.3331950170982819,0.3331950170982819,0.17689779569998487,720,135,0,True,stage_timeout,2ebd5a46a509772b,0.7910437208096122,0.2860356627563467,152.27598497764495,0,0,0,0,False,False,0,0,0,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_posture_shifted,push_to_zone,severe,23011,v2_no_mass,False,False,0.0,0.39619001816495547,0.39619001816495547,0.3195248551125326,720,135,0,True,stage_timeout,2ebd5a46a509772b,0.8025728923612014,0.28034077385105366,147.9714982043177,0,0,0,0,False,False,0,0,0,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_posture_shifted,push_to_zone,severe,23012,v2_no_mass,False,False,0.0,0.20960799901405308,0.20960799901405308,0.15286983641305327,720,135,0,True,stage_timeout,2ebd5a46a509772b,0.7617445969487426,0.2845306668035261,150.44296195046192,0,0,0,0,False,False,0,0,0,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_posture_shifted,push_to_zone,severe,23013,v2_no_mass,False,False,0.0,0.6525037088725951,0.6525037088725951,0.5095089882373995,720,135,0,True,stage_timeout,2ebd5a46a509772b,0.761341987845765,0.28415176964192707,152.25752159158264,0,0,0,0,False,False,0,0,0,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_posture_shifted,push_to_zone,severe,23014,v2_no_mass,False,False,0.0,0.5272184345801737,0.5272184345801737,0.3324208450107879,720,135,0,True,stage_timeout,2ebd5a46a509772b,0.7605935002070554,0.2830012410648057,150.12483989704623,0,0,0,0,False,False,0,0,0,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_posture_shifted,push_to_zone,severe,23015,v2_no_mass,False,False,0.0,0.28736293651415246,0.28736293651415246,0.21179603659724097,720,135,0,True,stage_timeout,2ebd5a46a509772b,0.7717013351322644,0.28340274587620007,146.59781996077416,0,0,0,0,False,False,0,0,0,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_posture_shifted,push_to_zone,severe,23016,v2_no_mass,False,False,0.0,0.23532693602466803,0.23532693602466803,6.502340608919814e-08,720,135,0,True,stage_timeout,2ebd5a46a509772b,0.7711354846290268,0.2828883978888232,148.42532655731165,0,0,0,0,False,False,0,0,0,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_posture_shifted,push_to_zone,severe,23017,v2_no_mass,False,False,0.0,0.2616107085485091,0.2616107085485091,0.1597182905900921,720,135,0,True,stage_timeout,2ebd5a46a509772b,0.7965434333505157,0.2863540816319493,150.52492372555042,0,0,0,0,False,False,0,0,0,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_posture_shifted,push_to_zone,severe,23018,v2_no_mass,False,False,0.0,0.2844948594410863,0.2844948594410863,3.023943107188459e-08,720,135,0,True,stage_timeout,2ebd5a46a509772b,0.7056562950807717,0.27905036269373024,141.73172306255785,0,0,0,0,False,False,0,0,0,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_posture_shifted,push_to_zone,severe,23019,v2_no_mass,False,False,0.0,0.6393792242621669,0.6393792242621669,0.49340596857757457,720,135,0,True,stage_timeout,2ebd5a46a509772b,0.7618045839500454,0.28215297623730706,146.35366151260217,0,0,0,0,False,False,0,0,0,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_posture_shifted,push_to_zone,severe,23020,v2_no_mass,False,False,0.0,0.6394214500651698,0.6394214500651698,0.48720318514158445,720,135,0,True,stage_timeout,2ebd5a46a509772b,0.7335815620374975,0.28111581636764155,146.6863291932112,0,0,0,0,False,False,0,0,0,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_posture_shifted,push_to_zone,severe,23021,v2_no_mass,False,False,0.0,0.565046781935052,0.565046781935052,0.4700725663196266,720,135,0,True,stage_timeout,2ebd5a46a509772b,0.7656033453388589,0.2863078723102773,149.8819846336902,0,0,0,0,False,False,0,0,0,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_posture_shifted,push_to_zone,severe,23022,v2_no_mass,False,False,0.0,0.2775020521765382,0.2775020521765382,0.1288279118378515,720,135,0,True,stage_timeout,2ebd5a46a509772b,0.7430037893366777,0.28415169597499873,149.63071005729506,0,0,0,0,False,False,0,0,0,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_posture_shifted,push_to_zone,severe,23023,v2_no_mass,False,False,0.0,0.6892412565492039,0.6892412565492039,0.5555652871822032,720,135,0,True,stage_timeout,2ebd5a46a509772b,0.834068978549785,0.28576875949072866,151.77677038208472,0,0,0,0,False,False,0,0,0,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_posture_shifted,push_to_zone,severe,23024,v2_no_mass,False,False,0.0,0.27306308168257404,0.27306308168257404,0.14078859010767553,720,135,0,True,stage_timeout,2ebd5a46a509772b,0.7589161786390886,0.2837331971148337,147.43527361592947,0,0,0,0,False,False,0,0,0,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_reference,push_to_zone,nominal,23001,v2_no_torque,True,True,1.0,0.010590594802663474,0.010590594802663474,0.000319413997510442,720,720,0,False,,2ebd5a46a509772b,0.616686154025976,0.2126281757679996,17.352170533084628,0,0,0,0,True,True,29,4,25,160,0.0,0.71875,25,0.19696177220516362,0.8955496633787524,0.21347860487228754,0.40981782360312247
arm5_reference,push_to_zone,nominal,23002,v2_no_torque,True,True,1.0,0.018410017914055724,0.018410017914055724,0.00023682984739053194,720,720,0,False,,2ebd5a46a509772b,0.5991879672442941,0.21307059505981193,19.38274168307492,0,0,0,0,True,True,30,4,26,156,0.0,0.6346153846153846,24,0.18545577491446452,0.9039763414961067,0.21469809413339117,0.37090825777735903
arm5_reference,push_to_zone,nominal,23003,v2_no_torque,True,True,1.0,0.00970628380822971,0.00970628380822971,0.00021618468718594312,720,720,0,False,,2ebd5a46a509772b,0.6114976343932295,0.2162319830132538,20.40065265554408,0,0,0,0,True,True,31,4,27,131,0.0,0.6793893129770993,21,0.1816983468992739,0.8054760129873296,0.21667195657809538,0.3776127385682546
arm5_reference,push_to_zone,nominal,23004,v2_no_torque,True,True,1.0,0.01701647488098229,0.01701647488098229,0.00012260196940127,720,720,0,False,,2ebd5a46a509772b,0.6717350528484571,0.221219135008736,21.156271680278554,0,0,0,0,True,True,28,4,24,143,0.0,0.5804195804195804,22,0.17256561390158268,0.9446416344602355,0.22211514691436796,0.41731641749334436
arm5_reference,push_to_zone,nominal,23005,v2_no_torque,True,True,1.0,0.012511363490510553,0.012511363490510553,0.00026084397831392143,720,720,0,False,,2ebd5a46a509772b,0.6924968293146194,0.22300103047805575,19.927530111338214,0,0,0,0,True,True,36,6,30,160,0.0,0.65,26,0.19780560226579622,0.9175515133917168,0.2244821752329613,0.47152080535401675
arm5_reference,push_to_zone,nominal,23006,v2_no_torque,True,True,1.0,0.011605759033485992,0.011605759033485992,0.00023577589964318625,720,720,0,False,,2ebd5a46a509772b,0.6258880590603377,0.21636599604721152,19.253512232007203,0,0,0,0,True,True,43,6,37,143,0.0,0.6853146853146853,21,0.17986576189338477,0.8668368010584956,0.21703974148812796,0.40204823174049187
arm5_reference,push_to_zone,nominal,23007,v2_no_torque,True,True,1.0,0.014686289980710148,0.014686289980710148,0.00019188921594683793,720,720,0,False,,2ebd5a46a509772b,0.726095232915084,0.22523034558745975,20.344514134334013,0,0,0,0,True,True,32,4,28,132,0.0,0.5833333333333334,19,0.17217896399506946,0.8544528017939715,0.22693840743048949,0.49614698454685113
arm5_reference,push_to_zone,nominal,23008,v2_no_torque,True,True,1.0,0.01849174792377435,0.01849174792377435,0.00010679631787947837,720,720,0,False,,2ebd5a46a509772b,0.7311058931573755,0.23222404911898908,20.98184826251986,0,0,0,0,True,True,24,3,21,133,0.0,0.556390977443609,21,0.17456742972257752,0.7135804306220257,0.23258824430032382,0.49235919815259077
arm5_reference,push_to_zone,nominal,23009,v2_no_torque,True,True,1.0,0.010248923021261867,0.010248923021261867,0.00017869989952008273,720,720,0,False,,2ebd5a46a509772b,0.6653330146947796,0.22437830252818458,18.68961256849319,0,0,0,0,True,True,26,4,22,129,0.0,0.6356589147286822,21,0.17801377211122313,0.7545346405663759,0.22515003721532809,0.444201432141726
arm5_reference,push_to_zone,nominal,23010,v2_no_torque,True,True,1.0,0.012949759003156636,0.012949759003156636,1.9849025176591197e-11,720,720,0,False,,2ebd5a46a509772b,0.7469614082293377,0.2287194268073031,21.09575149899756,0,0,0,0,True,True,33,5,28,153,0.006535947712418301,0.5686274509803921,24,0.18360610480454698,0.8243358993427107,0.2290058551975589,0.4957635283584936
arm5_reference,push_to_zone,nominal,23011,v2_no_torque,True,True,1.0,0.016912050210680034,0.016912050210680034,3.137546009395913e-11,720,720,0,False,,2ebd5a46a509772b,0.8658009791538037,0.25071760588433506,23.719980775405926,0,0,0,0,True,True,36,6,30,145,0.0,0.5724137931034483,21,0.19462832945088,0.7278181124142444,0.2508704721728276,0.6042811440514435
arm5_reference,push_to_zone,nominal,23012,v2_no_torque,True,True,1.0,0.008735532611908332,0.008735532611908332,0.0002425010696056971,720,720,0,False,,2ebd5a46a509772b,0.6939917500710444,0.22259556188767277,18.282743731610395,0,0,0,0,True,True,30,5,25,157,0.0,0.6751592356687898,21,0.197169709565405,0.8533676592048307,0.22320513568503922,0.48513002523481186
arm5_reference,push_to_zone,nominal,23013,v2_no_torque,True,True,1.0,0.008989786513298301,0.008989786513298301,0.0002198890261540701,720,720,0,False,,2ebd5a46a509772b,0.6770456620394834,0.22229249006519475,20.372909256634852,0,0,0,0,True,True,29,4,25,147,0.0,0.5986394557823129,25,0.1940011740637096,0.8146631553277403,0.22340466991340213,0.44687029843685444
arm5_reference,push_to_zone,nominal,23014,v2_no_torque,True,True,1.0,0.016171138338388617,0.016171138338388617,0.00026657898975547165,720,720,0,False,,2ebd5a46a509772b,0.6932995515435176,0.22459135797629146,20.808133511169657,0,0,0,0,True,True,36,7,29,158,0.0,0.6772151898734177,25,0.19117178974162277,0.9963730509051507,0.22616858774266535,0.48170310063845845
arm5_reference,push_to_zone,nominal,23015,v2_no_torque,True,True,1.0,0.02278748416593054,0.02278748416593054,2.4378503561071584e-11,720,720,0,False,,2ebd5a46a509772b,0.7391563851807224,0.23243865778664863,20.479816501425834,0,0,0,0,True,True,33,5,28,138,0.0,0.5869565217391305,21,0.16723183390707985,0.9582743745278047,0.23369710467189592,0.5025088316273925
arm5_reference,push_to_zone,nominal,23016,v2_no_torque,True,True,1.0,0.042680998571515874,0.042680998571515874,4.87309372071238e-11,720,720,0,False,,2ebd5a46a509772b,0.7382502410017149,0.23226614418388736,22.475639871467067,0,0,0,0,True,True,38,6,32,142,0.007042253521126761,0.5845070422535211,22,0.16574748419976693,0.8452628695865474,0.23543611742938486,0.4910014217740546
arm5_reference,push_to_zone,nominal,23017,v2_no_torque,True,True,1.0,0.009674498991052606,0.009674498991052606,0.00017699227777327644,720,720,0,False,,2ebd5a46a509772b,0.7442865413894455,0.2294450416884103,19.889493051700168,0,0,0,0,True,True,30,5,25,145,0.0,0.5655172413793104,24,0.19569914478606476,0.733756900150575,0.23057328500512822,0.5109665994091879
arm5_reference,push_to_zone,nominal,23018,v2_no_torque,True,True,1.0,0.023635588974036507,0.023635588974036507,4.6886425433024114e-05,720,720,0,False,,2ebd5a46a509772b,0.721958599564255,0.23486315335142144,20.77445334234569,0,0,0,0,True,True,28,5,23,157,0.0,0.5796178343949044,24,0.18844604877976065,0.8064843451293104,0.23475359161044668,0.5033177572337486
arm5_reference,push_to_zone,nominal,23019,v2_no_torque,True,True,1.0,0.017916533838212668,0.017916533838212668,0.00016820180594559605,720,720,0,False,,2ebd5a46a509772b,0.7023719832547095,0.22923827345378173,20.201724926211106,0,0,0,0,True,True,32,6,26,131,0.0,0.6106870229007634,20,0.1765358495476825,0.8017438845149257,0.23146190490261692,0.4716361081643443
arm5_reference,push_to_zone,nominal,23020,v2_no_torque,True,True,1.0,0.013459660694384794,0.013459660694384794,0.0001737347614906722,720,720,0,False,,2ebd5a46a509772b,0.6952154654266374,0.22862268413984851,20.030176231944342,0,0,0,0,True,True,27,4,23,144,0.0,0.6111111111111112,24,0.18673084152003436,0.7344123446936373,0.2290136767054137,0.4841104810817787
arm5_reference,push_to_zone,nominal,23021,v2_no_torque,True,True,1.0,0.010656226182790194,0.010656226182790194,0.0002224470011798786,720,720,0,False,,2ebd5a46a509772b,0.7021225237617053,0.22585733055594523,18.054634907127785,0,0,0,0,True,True,26,4,22,141,0.0,0.7375886524822695,22,0.18538401436074595,0.9708693600501382,0.22668229301502302,0.4927882498243932
arm5_reference,push_to_zone,nominal,23022,v2_no_torque,True,True,1.0,0.02078067050284461,0.02078067050284461,0.00019681440737235,720,720,0,False,,2ebd5a46a509772b,0.6843855434844213,0.22191727669101935,19.398431016741906,0,0,0,0,True,True,27,4,23,159,0.0,0.6226415094339622,28,0.18887781509564255,0.807443214891698,0.22273780370830468,0.4901648780202499
arm5_reference,push_to_zone,nominal,23023,v2_no_torque,True,True,1.0,0.02958207877360018,0.02958207877360018,2.966560533852961e-05,720,720,0,False,,2ebd5a46a509772b,0.8004538669667376,0.23646035337638782,21.34722309291342,0,0,0,0,True,True,34,4,30,123,0.0,0.5528455284552846,21,0.1620901989039213,0.8074189137198846,0.23866399825158588,0.552600955559905
arm5_reference,push_to_zone,nominal,23024,v2_no_torque,True,True,1.0,0.027858272844286786,0.027858272844286786,6.529349395665977e-05,720,720,0,False,,2ebd5a46a509772b,0.7173267900940812,0.22900114483019635,20.35518422724271,0,0,0,0,True,True,28,4,24,157,0.0,0.5923566878980892,21,0.18187525923526418,0.8857310109960297,0.22929510682694387,0.47028245776995004
arm5_reference,push_to_zone,low_friction,23001,v2_no_torque,True,True,1.0,0.008619748180916553,0.008619748180916553,0.0006953395746546709,720,720,0,False,,2ebd5a46a509772b,0.6991187351621289,0.22723080971213347,21.186324034748342,0,0,0,0,True,True,35,10,25,185,0.0,0.7675675675675676,28,0.2016337735465582,1.0616824635878044,0.2217824451650583,0.48847856451412497
arm5_reference,push_to_zone,low_friction,23002,v2_no_torque,True,True,1.0,0.014359007582015134,0.014359007582015134,0.00016357195291786207,720,720,0,False,,2ebd5a46a509772b,0.6973260864509201,0.22956902761939565,24.604320122870153,0,0,0,0,True,True,36,8,28,179,0.0,0.6033519553072626,28,0.19056851937058028,0.868137957399181,0.22363052775074627,0.4401222932757669
arm5_reference,push_to_zone,low_friction,23003,v2_no_torque,True,True,1.0,0.02955023298421393,0.02955023298421393,6.949013655898953e-07,720,720,0,False,,2ebd5a46a509772b,0.7372426253130699,0.23674663181289385,25.668043078955805,0,0,0,0,True,True,40,9,31,152,0.0,0.6118421052631579,21,0.16687131051224913,0.8539511375806037,0.23168158026921498,0.4966888181174447
arm5_reference,push_to_zone,low_friction,23004,v2_no_torque,True,True,1.0,0.007405044983602809,0.007405044983602809,0.00011834154002228275,720,720,0,False,,2ebd5a46a509772b,0.7587349147423041,0.23583523857707334,22.76892123916623,0,0,0,0,True,True,37,9,28,153,0.0,0.6797385620915033,23,0.19411435793391987,0.7833603339326435,0.23090479625469118,0.522360333242244
arm5_reference,push_to_zone,low_friction,23005,v2_no_torque,True,True,1.0,0.010585917632357274,0.010585917632357274,0.00032013676367945897,720,720,0,False,,2ebd5a46a509772b,0.7546373739724839,0.23402644860591806,23.39553638608812,0,0,0,0,True,True,29,6,23,172,0.0,0.6976744186046512,26,0.19289865624751226,1.0595884836173053,0.22964082330782593,0.5283655864229515
arm5_reference,push_to_zone,low_friction,23006,v2_no_torque,True,True,1.0,0.006000148324919901,0.006000148324919901,0.00023526787420661345,720,720,0,False,,2ebd5a46a509772b,0.7206648496485109,0.23258539816473187,22.610425835795613,0,0,0,0,True,True,42,9,33,161,0.0,0.6708074534161491,26,0.1942711840419011,0.8690787926203778,0.22843855095771842,0.4988983019810971
arm5_reference,push_to_zone,low_friction,23007,v2_no_torque,True,True,1.0,0.012834242938454034,0.012834242938454034,0.00013726644283600664,720,720,0,False,,2ebd5a46a509772b,0.8033499582116006,0.2387408624783683,22.868022113214057,0,0,0,0,True,True,36,10,26,153,0.0,0.6862745098039216,23,0.18944464137799205,0.8743439668363232,0.23451998870150928,0.5816543210567509
arm5_reference,push_to_zone,low_friction,23008,v2_no_torque,True,True,1.0,0.01691993192604464,0.01691993192604464,1.8497278586603404e-05,720,720,0,False,,2ebd5a46a509772b,0.8035651278155567,0.24474927025298826,24.50999957676577,0,0,0,0,True,True,37,8,29,148,0.0,0.6148648648648649,21,0.1825578539945712,0.9433975533893179,0.24290180554374352,0.5794700978932843
